val_loss,"[1.8151196715275624, 1.7649767579617948, 1.7352520447496804, 1.7034854300277795, 1.6921587888532228, 1.671127670646713, 1.6633908641236126, 1.651712761665886, 1.655247832954889, 1.64650824281542, 1.6562122428034733, 1.6460148731699016, 1.651214503796301, 1.6639237740972688, 1.6745430893470286, 1.6764479685936926, 1.6877421485354347, 1.683397871093353, 1.7016170673120434, 1.6971244238993948, 1.708095649991126, 1.7101989776967106, 1.7248801462612855, 1.7260539452916384, 1.7361613287610096]"
val_acc,"[0.493833702686079, 0.5077560458790649, 0.51951055014934, 0.5261585894767139, 0.5270257250389069, 0.5321803641969362, 0.5337219385469519, 0.5371904807957235, 0.536997784004125, 0.5393583197012057, 0.5371904807784951, 0.5385875324888695, 0.5439348684844397, 0.544079391095367, 0.5421042489527691, 0.5384430099238847, 0.5392619712766924, 0.5395028422661905, 0.5373831775844505, 0.5418633779747567, 0.5383948356972711, 0.5371904807670094, 0.5386357067327117, 0.5382021389516152, 0.5368532613931978]"
val_top_k_categorical_accuracy,"[0.8120242797727701, 0.821851816161518, 0.8244532228480966, 0.827391848937201, 0.8311494363733702, 0.8334136236746517, 0.8329800558763267, 0.8344252818305433, 0.8347143270351695, 0.8314384815607678, 0.831486655741439, 0.8340880624624746, 0.8331245785044824, 0.8296560362212541, 0.8278735909334255, 0.8281626361035946, 0.8273918489544294, 0.8318720493418643, 0.8261393197745829, 0.8256094035804588, 0.8255612294285016, 0.8262838423855101, 0.8235379130707757, 0.8240678292476714, 0.8233452162791773]"
loss,"[2.1388673910048714, 1.8628032809655009, 1.7644176715722615, 1.6851389935566765, 1.622429857217579, 1.564147390277561, 1.5134401334926462, 1.465262886080576, 1.4236506486391578, 1.3837606716132012, 1.3479029231960906, 1.3129136594112902, 1.2890533252800582, 1.2571943037587028, 1.2331796716226862, 1.2097518711343191, 1.185614002620445, 1.1656533436387895, 1.1454569746840557, 1.1255125023156376, 1.1103296996232448, 1.0880684978590025, 1.075727640534062, 1.06462880083819, 1.0475811681931522]"
acc,"[0.4030693631111074, 0.4751410493863394, 0.4996467074246816, 0.5171293372061755, 0.5321335660023635, 0.546565032594803, 0.5600757973120126, 0.5711081610573168, 0.5824616998815342, 0.5919256586810114, 0.6014377937362635, 0.6116618668778953, 0.6173787831842803, 0.6257507467416153, 0.6309216653940664, 0.6382016337047925, 0.6440630787829691, 0.6502671106102846, 0.6551543246306472, 0.6606143008643299, 0.6659136895464318, 0.6710846082129214, 0.6747995332344949, 0.6783752823696085, 0.6840119048874408]"
top_k_categorical_accuracy,"[0.7264337790555142, 0.7909310865422897, 0.8108867643669654, 0.8254252893315923, 0.8358955966814601, 0.8442675602439002, 0.8535548727630564, 0.8612523686623312, 0.8675259884226669, 0.8734195509889531, 0.8800464633226928, 0.8859453788228074, 0.8881936043401035, 0.8925990557376293, 0.8965869795536259, 0.9001413170389334, 0.9047234147340093, 0.9059813504392266, 0.9088772790060617, 0.9113717387411655, 0.9132184954082248, 0.9166871861858277, 0.9179825923072401, 0.919556350167752, 0.9216707527183781]"
