val_loss,"[1.9493172128991432, 1.5816238284030624, 1.4525191257633747, 1.3977259921480871, 1.3718021415265174, 1.3638684435873456, 1.3621546765871044, 1.3670451185218355, 1.3769592445173962, 1.3888296379222038, 1.3998242288164602, 1.41481092110203, 1.4265022573012562, 1.4424475531137475, 1.4586396794039362, 1.469460692435793, 1.4849678075822381, 1.499219016890292, 1.5128566309578537, 1.5280349612902189, 1.5448118502354735, 1.5566098144810396, 1.5691867922470857, 1.5759898701468946, 1.588660185943967]"
val_acc,"[0.4894016764506013, 0.5806917815048096, 0.6069948935407654, 0.619375662400964, 0.62838423740819, 0.6287214567762589, 0.6307929473031703, 0.631515560254436, 0.6297331149321506, 0.6288659793699577, 0.6284805857867608, 0.6269390114539735, 0.6243857789825229, 0.6248675209615189, 0.6225551594623379, 0.62332594664596, 0.6226033336774659, 0.61985740437996, 0.6188457462240683, 0.6184603526408714, 0.6155699007668951, 0.6149918103920998, 0.6148954619963006, 0.6130166682782161, 0.6143173716215055]"
val_top_k_categorical_accuracy,"[0.7720878697139977, 0.8437710762402951, 0.8623181423857006, 0.8686289623564913, 0.8747470854437986, 0.8769149243492809, 0.8783119760883694, 0.8789382406610643, 0.8757587435996903, 0.8760959629849876, 0.874939782235397, 0.8724828981425172, 0.8725310723404168, 0.8718566335698223, 0.8704114076328342, 0.8712785431950271, 0.8716157625975528, 0.8704114076500626, 0.8685807881298776, 0.86829174294248, 0.866172078217669, 0.8650640716832064, 0.8666538202138935, 0.8656903362559013, 0.8651604200790057]"
loss,"[2.6010543054231428, 1.740838573335477, 1.4573894004460757, 1.3085775812285287, 1.2062748777284018, 1.1322612277596704, 1.0730334682166573, 1.024004003606929, 0.9858444207073788, 0.9536034614468302, 0.9221124408988034, 0.8972807168304586, 0.8747746320705885, 0.8574532046726654, 0.8390734669817796, 0.827170177781614, 0.810772229343251, 0.7971734084069371, 0.789333712958046, 0.7842383084246948, 0.7722724689073226, 0.7636433652650862, 0.7600273377011665, 0.7524758544751758, 0.7435686602651379]"
acc,"[0.30755189653306025, 0.5347672016022311, 0.6069138287222966, 0.643865020825403, 0.6692806748997144, 0.6861156016176306, 0.7000706585146809, 0.7114241973286883, 0.7210808611748754, 0.7294367659747552, 0.7354266810915162, 0.7422195338653589, 0.7476366867605042, 0.7508966137460663, 0.7558748273703129, 0.7581872878880768, 0.7613936857006265, 0.7643217317779054, 0.7653869624351367, 0.7684970077157169, 0.7712484074992746, 0.7730523408335395, 0.7738178080795309, 0.775477212634985, 0.7778110848197842]"
top_k_categorical_accuracy,"[0.5815142334156503, 0.8121339942415366, 0.8632864774556722, 0.8872568437016751, 0.9031014806228275, 0.9135022000498849, 0.9213442247426471, 0.9276660207536528, 0.9319322962902434, 0.9355990450356223, 0.9394799104947463, 0.9421188990073845, 0.9434250109690149, 0.9456678835639685, 0.9477555215354267, 0.9486655175742675, 0.9506728617826977, 0.9518344449463737, 0.9527819114205531, 0.9531673214980197, 0.9538846124978082, 0.954666138517846, 0.9555226053677216, 0.9553780765799772, 0.9567056002188526]"
